PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J	Lu, HY; Yan, Y; Hou, XW				Lu Hai-Yan; Yan Yuan; Hou Xi-Wen			Dynamical entanglement in the model of field interacted with atoms of a nonlinear medium	ACTA PHYSICA SINICA			Chinese	Article						generalized binomial state; concurrence; reduced Neumann entropy		The dynamical entanglement in a model of the field interacted with atoms in a nonlinear medium is studied in terms of concurrence and the reduced Neumann entropy for the generalized binomial state of the field and the ground state of atoms. It is shown that concurrence is dominantly-positively correlated with the reduced Neumann entropy. The entanglement under suitable condition is nearly unchanged for a long time. This is useful for quantum information processing.	[Lu Hai-Yan; Yan Yuan; Hou Xi-Wen] Huazhong Normal Univ, Coll Phys Sci & Technol, Wuhan 430079, Peoples R China	Hou, XW (reprint author), Huazhong Normal Univ, Coll Phys Sci & Technol, Wuhan 430079, Peoples R China.	xwhou@phy.ccnu.edu.cn			National Natural Science Foundation of ChinaNational Natural Science Foundation of China [11174099]	Project supported by the National Natural Science Foundation of China (Grant No. 11174099).		17	2	3	0	4	CHINESE PHYSICAL SOC	BEIJING	P O BOX 603, BEIJING 100080, PEOPLES R CHINA	1000-3290			ACTA PHYS SIN-CH ED	Acta Phys. Sin.	JUN	2013	62	11							110301	10.7498/aps.62.110301			4	Physics, Multidisciplinary	Physics	162DH	WOS:000320244200007					2020-06-27	
J	Cai, Q; Zhu, YP; Gao, Y; Sun, JJ; Wu, AX				Cai, Qun; Zhu, Yan-Ping; Gao, Yang; Sun, Jing-Jing; Wu, An-Xin			A direct method for the synthesis of indolizine derivatives from easily available aromatic ketones, pyridines, and acrylonitrile derivatives	CANADIAN JOURNAL OF CHEMISTRY-REVUE CANADIENNE DE CHIMIE			English	Article						indolizine derivative; iodination; pyridinium ylide synthesis; 1;3-dipolar cycloaddition; tandem synthesis	NITROGEN-BRIDGED HETEROCYCLES; QUINOLIZIDINE ALKALOIDS; FACILE SYNTHESIS; 1,3-DIPOLAR CYCLOADDITION; INTEGRATION; ANNULATION; EFFICIENT; ALKENES; YLIDES; INDOLE	A concise and efficient strategy has been proposed to synthesize indolizine derivatives from easily available aryl or heteroaryl methyl ketones, pyridines, and acrylonitriles. The mechanistic pathway involved the integration of iodination, pyridinium ylide synthesis, and 1,3- dipolar cycloaddition. The protocols were found to be highly efficient in terms of high yields, operational simplicity, mild reaction conditions, and easy workup. This method has provided an important supplement for the synthesis of indolizine derivatives via a novel tandem synthesis.	[Cai, Qun; Zhu, Yan-Ping; Gao, Yang; Sun, Jing-Jing; Wu, An-Xin] Cent China Normal Univ, Key Lab Pesticide & Chem Biol, Minist Educ, Coll Chem, Wuhan 430079, Hubei, Peoples R China	Wu, AX (reprint author), Cent China Normal Univ, Key Lab Pesticide & Chem Biol, Minist Educ, Coll Chem, 152 Luoyu Rd, Wuhan 430079, Hubei, Peoples R China.	chwuax@mail.ccnu.edu.cn	zhu, yanping/F-2813-2011; mzyp, che/AAJ-2116-2020	zhu, yanping/0000-0003-1666-1850; 	Central China Normal University; National Science Foundation of ChinaNational Natural Science Foundation of China [21032001, 21272085]	We are grateful to Central China Normal University and the National Science Foundation of China (grants 21032001 and 21272085) for support of this work.		51	6	6	0	32	CANADIAN SCIENCE PUBLISHING, NRC RESEARCH PRESS	OTTAWA	1200 MONTREAL ROAD, BUILDING M-55, OTTAWA, ON K1A 0R6, CANADA	0008-4042	1480-3291		CAN J CHEM	Can. J. Chem.-Rev. Can. Chim.	JUN	2013	91	6					414	419		10.1139/cjc-2012-0534			6	Chemistry, Multidisciplinary	Chemistry	178GW	WOS:000321435000008					2020-06-27	
J	Qin, L; Wu, ZS; Xiao, SF; Liu, XY; Sun, TT; Wu, QX; Zhang, Y				Qin Li; Wu Zhengshun; Xiao Shaofei; Liu Xiaoyan; Sun Tingting; Wu Qiangxian; Zhang Yu			Catalytic Cracking of Waste Cooking Oil for the Production of Synthesis Gase	JOURNAL OF BIOBASED MATERIALS AND BIOENERGY			English	Article						Waste Cooking Oil; Synthesis Gas; Catalytic Cracking	CHEMICAL-LOOPING COMBUSTION; HYDROGEN-PRODUCTION; STEAM GASIFICATION; VEGETABLE-OILS; BIO-OIL; BIOMASS; REACTOR; ENGINE; FUELS; BED	The use of synthesis gas offered the opportunity to furnish a broad range of environmentally clean synthesis and highly valuable chemicals, and there was great interest in cracking waste cooking oil for synthesis gas. In this work, Fe2O3, Al2O3, CaO and activated carbon were used to evaluate catalytic cracking performance of waste cooking oil in a fixed-bed reactor. Fe2O3 was found to be the more effective catalyst in comparison with hydrogen production, carbon deposit and conversion of waste cooking oil. When the temperature went up, synthesis gas content and the conversion of waste cooking oil on Fe2O3 increased. The conversion of waste cooking oil on Fe2O3 at 750 degrees C reached 100%, and at the same time, the content of H-2 and CO was 48% and 10%, respectively. The characterizations of catalysts were tested by XRD, SEM, TPD and TPR.	[Qin Li; Wu Zhengshun; Xiao Shaofei; Liu Xiaoyan; Sun Tingting; Wu Qiangxian; Zhang Yu] Cent China Normal Univ, Chem Coll, Wuhan 430079, Hubei, Peoples R China	Wu, ZS (reprint author), Cent China Normal Univ, Chem Coll, Wuhan 430079, Hubei, Peoples R China.	wuzs@mail.ccnu.edu.cn			National Natural Science Foundation of ChinaNational Natural Science Foundation of China [51076058]; self-determined research funds of CCNU from the colleges' basic research and operation of MOE; Foundation of State Key Laboratory of Coal Combustion [FSKLCC1115]	The authors would like to acknowledge the financial support provided by National Natural Science Foundation of China (51076058), self-determined research funds of CCNU from the colleges' basic research and operation of MOE and the Foundation of State Key Laboratory of Coal Combustion (FSKLCC1115).		19	1	2	0	34	AMER SCIENTIFIC PUBLISHERS	VALENCIA	26650 THE OLD RD, STE 208, VALENCIA, CA 91381-0751 USA	1556-6560			J BIOBASED MATER BIO	J. Biobased Mater. Bioenergy	JUN	2013	7	3					357	366		10.1166/jbmb.2013.1357			10	Chemistry, Applied; Energy & Fuels; Materials Science, Biomaterials	Chemistry; Energy & Fuels; Materials Science	180MY	WOS:000321600500007					2020-06-27	
J	Duan, SW; Liu, YY; Ding, W; Li, TR; Shi, DQ; Chen, JR; Xiao, WJ				Duan, Shu-Wen; Liu, Yi-Yin; Ding, Wei; Li, Tian-Ren; Shi, De-Qing; Chen, Jia-Rong; Xiao, Wen-Jing			Chiral Squaramide Catalyzed Asymmetric Conjugate Additions of 3-Substituted Oxindoles to Vinylphosphonates	SYNTHESIS-STUTTGART			English	Article						organophosphorus compounds; conjugate addition; oxindole; organocatalysis; squaramide catalyst	ENANTIOSELECTIVE MICHAEL ADDITION; HIGH-YIELDING SYNTHESIS; AMINO-ACID DERIVATIVES; INHIBITOR (-)-OSELTAMIVIR; EFFICIENT SYNTHESIS; ALDOL REACTION; OSELTAMIVIR; ALDEHYDES; 3-YLIDENEOXINDOLES; PHOSPHONATES	An efficient organocatalytic enantioselective conjugate addition of 3-substituted oxindoles to activated vinylphosphonates has been described. This reaction allows the facile synthesis of a new family of organophosphorus derivatives bearing an oxindole motif in high chemical yields with good to excellent stereoselectivities.	[Duan, Shu-Wen; Liu, Yi-Yin; Ding, Wei; Li, Tian-Ren; Shi, De-Qing; Chen, Jia-Rong; Xiao, Wen-Jing] Cent China Normal Univ, Coll Chem, Minist Educ, Key Lab Pesticide & Chem Biol, Wuhan 430079, Hubei, Peoples R China	Chen, JR (reprint author), Cent China Normal Univ, Coll Chem, Minist Educ, Key Lab Pesticide & Chem Biol, 152 Luoyu Rd, Wuhan 430079, Hubei, Peoples R China.	jiarongchen2003@yahoo.com.cn; wxiao@mail.ccnu.edu.cn	Chen, Jia-Rong/N-8290-2013; Xiao, Wen-Jing/D-3038-2015; Li, Tian-Ren/N-4692-2017; Xiao, Wen-Jing/N-4581-2013	Li, Tian-Ren/0000-0003-1468-4565; 	National Science Foundation of ChinaNational Natural Science Foundation of China [21002036, 21072069, 21232003, 21202053]; National Basic Research Program of ChinaNational Basic Research Program of China [2011CB808600]; CCNU from the college's basic research and operation of MOE	We are grateful to the National Science Foundation of China (No. 21002036, 21072069, 21232003 and 21202053) and the National Basic Research Program of China (2011CB808600) for support of this research. This study was also financially supported in part by self-determined research funds of CCNU from the college's basic research and operation of MOE.		67	7	7	0	31	GEORG THIEME VERLAG KG	STUTTGART	RUDIGERSTR 14, D-70469 STUTTGART, GERMANY	0039-7881	1437-210X		SYNTHESIS-STUTTGART	Synthesis	JUN	2013	45	12					1647	1653		10.1055/s-0032-1316919			7	Chemistry, Organic	Chemistry	179BE	WOS:000321490900008					2020-06-27	
J	Zhou, YD; Fang, KT; Ning, JH				Zhou, Yong-Dao; Fang, Kai-Tai; Ning, Jian-Hui			Mixture discrepancy for quasi-random point sets	JOURNAL OF COMPLEXITY			English	Article						Centered L-2-discrepancy; Curse of dimensionality; Generalized wordlength pattern; Mixture discrepancy; Quasi-Monte Carlo methods; Uniform design	ABERRATION	There are various discrepancies that are measures of uniformity for a set of points on the unit hypercube. The discrepancies have played an important role in quasi-Monte Carlo methods. Each discrepancy has its own characteristic and some weakness. In this paper we point out some unreasonable phenomena associated with the commonly used discrepancies in the literature such as the L-p-star discrepancy, the center L-2-discrepancy (CD) and the wrap-around L-2-discrepancy (WD). Then, a new discrepancy, called the mixture discrepancy (MD), is proposed. As shown in this paper, the mixture discrepancy is more reasonable than CD and WD for measuring the uniformity from different aspects such as the intuitive view, the uniformity of subdimension projection, the curse of dimensionality and the geometric property of the kernel function. Moreover, the relationships between MD and other design criteria such as the balance pattern and generalized wordlength pattern are also given. (C) 2012 Elsevier Inc. All rights reserved.	[Zhou, Yong-Dao] Sichuan Univ, Coll Math, Chengdu 610064, Peoples R China; [Fang, Kai-Tai] Chinese Acad Sci, Inst Appl Math, Beijing 100190, Peoples R China; [Fang, Kai-Tai] BNU HKBU United Int Coll, Div Sci & Technol, Zhuhai 519085, Peoples R China; [Ning, Jian-Hui] Cent China Normal Univ, Coll Math & Stat, Wuhan 430079, Peoples R China	Fang, KT (reprint author), Chinese Acad Sci, Inst Appl Math, Beijing 100190, Peoples R China.	ydzhou@scu.edu.cn; ktfang@uic.edu.hk; jhning@mail.ccnu.edu.cn			NSFCNational Natural Science Foundation of China [11001186, 11101173]; Research Foundation from the Academy of Mathematics and System Sciences, Chinese Academy of Sciences	The authors would like to thank the two referees for valuable comments and Prof. F.J. Hickernell for suggestions. Zhou's work was partially supported by the NSFC (11001186). Fang's work was partially supported by the Research Foundation from the Academy of Mathematics and System Sciences, Chinese Academy of Sciences. Ning's work was partially supported by the NSFC (11101173). We thank Dr. Galen I. Papkov for his valuable comments.		15	28	31	0	7	ACADEMIC PRESS INC ELSEVIER SCIENCE	SAN DIEGO	525 B ST, STE 1900, SAN DIEGO, CA 92101-4495 USA	0885-064X	1090-2708		J COMPLEXITY	J. Complex.	JUN-AUG	2013	29	3-4					283	301		10.1016/j.jco.2012.11.006			19	Mathematics, Applied; Mathematics	Mathematics	168XP	WOS:000320741600004		Bronze			2020-06-27	
J	Li, X; Liang, H; Song, XG; Gong, JM				Li, Xue; Liang, Han; Song, Xuegang; Gong, Jingming			The Preparation, Characterization and Application of beta-Cyclodextrin/n-Tetradecylamine Covalently Modified Glassy Carbon Electrode	NANOSCIENCE AND NANOTECHNOLOGY LETTERS			English	Article						beta-Cyclodextrin (beta-CD); n-Tetradecylamine (TDA); Uric Acid (UA); Differential Pulse Voltammetry (DPV)	URIC-ACID; IMMOBILIZATION; MONOLAYERS; INCLUSION; GOLD	A beta-cyclodextrin (beta-CD) modified glassy carbon electrode, based on n-tetradecylamine (TDA) covalently modified glassy carbon electrode (TDA/GCE), was successfully fabricated (labeled as beta-CD-TDA/GCE), which provides a novel approach to graft the beta-CD on the solid substrate. Cyclic voltammetry (CV) and electrochemical impedance spectroscopy (EIS) technology was used to characterize the beta-CD-TDA/GCE and TDA/GCE, respectively. It was proposed that due to the hydrophobic interaction between beta-CD and TDA, the inclusion complex could be formed with beta-CD ring strung on the hydrocarbon chain of TDA covalently modified GCE. The supramolecular interaction between beta-CD and uric acid (UA) improves the sensitivity and selectivity of the UA detection even in the presence of ascorbic scid (AA). By using the differential pulse voltammetry (DPV), a linear response was obtained in the range of 4.0 x 10(-6) to 5.0 x 10(-5) M UA.	[Li, Xue; Liang, Han; Song, Xuegang; Gong, Jingming] Cent China Normal Univ, Minist Educ, Coll Chem, Key Lab Pesticide & Chem Biol, Wuhan 430079, Peoples R China	Song, XG (reprint author), Cent China Normal Univ, Minist Educ, Coll Chem, Key Lab Pesticide & Chem Biol, Wuhan 430079, Peoples R China.				National Science Foundation of ChinaNational Natural Science Foundation of China [21175053]; Program for Chenguang Young Scientist for Wuhan [201271031412]; Self-determined Research Funds of CCNU from the Colleges' Basic Research and Operaton of MOE [CCNU10A01006]	This work was supported by National Science Foundation of China (21175053), the Program for Chenguang Young Scientist for Wuhan (201271031412) and Self-determined Research Funds of CCNU from the Colleges' Basic Research and Operaton of MOE (CCNU10A01006).		33	1	1	0	17	AMER SCIENTIFIC PUBLISHERS	VALENCIA	26650 THE OLD RD, STE 208, VALENCIA, CA 91381-0751 USA	1941-4900	1941-4919		NANOSCI NANOTECH LET	Nanosci. Nanotechnol. Lett.	JUN	2013	5	6			SI		666	672		10.1166/nnl.2013.1595			7	Nanoscience & Nanotechnology; Materials Science, Multidisciplinary; Physics, Applied	Science & Technology - Other Topics; Materials Science; Physics	171ET	WOS:000320908600010					2020-06-27	
J	Deng, XY; Liao, GH; Long, QW; Gao, YJ; Peng, H; He, HW				Deng, Xiaoyan; Liao, Guihong; Long, Qingwu; Gao, Yujiao; Peng, Hao; He, Hongwu			Synthesis and Herbicidal Activity of [(Substituted Phenoxyacetoxy) (Substituted Phenyl)Methyl](Methyl) Phosphinates Containing Fluorine	PHOSPHORUS SULFUR AND SILICON AND THE RELATED ELEMENTS			English	Article						Herbicidal activity; phosphinate; fluorine	INHIBITORS	A series of [(substituted phenoxyacetoxy)(substituted phenyl)methyl](methyl)phos- phinates containing fluorine were designed and synthesized. All the synthesized compounds were identified by elemental analysis, IR, H-1 NMR, mass spectrometry. O-methyl [(2-fluorophenoxyacetoxy)(2,4-dichlorophenyl)methyl](methyl)phosphinate was further analyzed by X-ray single-crystal diffraction. Their herbicidal activity against a set of weed species was examined. Some of the compounds showed potential herbicidal activity, which provided some indications for further studies on structure modification. Supplemental materials are available for this article. Go to the publisher's online edition of Phosphorus, Sulfur, and Silicon and the Related Elements to view the free supplemental file.	[Deng, Xiaoyan; Liao, Guihong; Long, Qingwu; Gao, Yujiao; Peng, Hao; He, Hongwu] Cent China Normal Univ, Coll Chem, Minist Educ, Key Lab Pesticide & Chem Biol, Wuhan 430079, Peoples R China	He, HW (reprint author), Cent China Normal Univ, Coll Chem, 152 Luoyu Rd, Wuhan 430079, Peoples R China.	penghao@mail.ccnu.edu.cn; he1208@mail.ccnu.edu.cn			National Basic Research Program of ChinaNational Basic Research Program of China [2010CB126100]; National Key Technologies R&D Program of ChinaNational Key Technology R&D Program [2011BAE06B03]; National Natural Science Foundation of ChinaNational Natural Science Foundation of China [21172090, 21002037]; PCSIRTProgram for Changjiang Scholars & Innovative Research Team in University (PCSIRT) [IRT0953]	This work was supported by the National Basic Research Program of China (No. 2010CB126100), the National Key Technologies R&D Program of China (No. 2011BAE06B03), and the National Natural Science Foundation of China (No. 21172090 and No. 21002037). The research was supported in part by the PCSIRT (No. IRT0953).		18	3	4	0	9	TAYLOR & FRANCIS LTD	ABINGDON	2-4 PARK SQUARE, MILTON PARK, ABINGDON OR14 4RN, OXON, ENGLAND	1042-6507	1563-5325		PHOSPHORUS SULFUR	Phosphorus Sulfur Silicon Relat. Elem.	JUN 1	2013	188	6					663	671		10.1080/10426507.2012.710680			9	Chemistry, Inorganic & Nuclear; Chemistry, Organic	Chemistry	159CC	WOS:000320020600001					2020-06-27	
J	Xiang, WC; Zhang, JJ; Zhou, DC; Chen, SG; Liu, WS				Xiang Wen-Chang; Zhang Jun-Jie; Zhou Dai-Cui; Chen Shi-Guo; Liu Wan-Song			Hadron Multiplicity in Pb plus Pb Collisions at root s=2.76 TeV from Color Glass Condensate	CHINESE PHYSICS LETTERS			English	Article							PROTON STRUCTURE-FUNCTION; SATURATION; SCATTERING; QCD	The pseudo-rapidity distribution of charged hadron multiplicity in Pb+Pb collisions at root s = 2.76 TeV is studied by using Color Glass Condensate dynamics in the fixed coupling case. We fit the HERA experimental data with heavy parton mass effect to obtain saturation exponent lambda = 0.22. It is found that the charged hadron multiplicity can only describe after including heavy parton mass effect due to a large amount of heavy partons produced at large hadron collider (LHC) energy. The pomeron loop effect contribution to hadron production is also investigated. It shows that charged hadron multiplicity is underestimated by including the pomeron loop effect, which indicates that the pomeron loop effect may not exist at LHC energy.	[Xiang Wen-Chang; Zhang Jun-Jie; Chen Shi-Guo; Liu Wan-Song] Guizhou Normal Univ, Coll Phys & Elect Sci, Guiyang 550001, Peoples R China; [Xiang Wen-Chang; Zhou Dai-Cui] Huazhong Normal Univ, Inst Particle Phys, Wuhan 430079, Peoples R China	Xiang, WC (reprint author), Guizhou Normal Univ, Coll Phys & Elect Sci, Guiyang 550001, Peoples R China.	wxiangphy@gmail.com			Guizhou Normal University Doctoral Research Fund; Guizhou Science Foundation [J-LKS[2009] 15, J[2010] 2145, J[2013] 2217]; National Natural Science Foundation of ChinaNational Natural Science Foundation of China [11020101060, IRG11221504, 1005044, 11264008]; National Basic Research Program of ChinaNational Basic Research Program of China [2013CB837803]	Supported by the Guizhou Normal University Doctoral Research Fund, Guizhou Science Foundation under Grant Nos J-LKS[2009] 15, J[2010] 2145 and J[2013] 2217, the National Natural Science Foundation of China under Grant Nos 11020101060, IRG11221504, 1005044 and 11264008, and the National Basic Research Program of China under Grant No 2013CB837803.		32	2	2	0	2	IOP PUBLISHING LTD	BRISTOL	TEMPLE CIRCUS, TEMPLE WAY, BRISTOL BS1 6BE, ENGLAND	0256-307X	1741-3540		CHINESE PHYS LETT	Chin. Phys. Lett.	JUN	2013	30	6							062501	10.1088/0256-307X/30/6/062501			5	Physics, Multidisciplinary	Physics	163WU	WOS:000320369500019					2020-06-27	
J	Wang, Y; Abd-Alla, AMM; Bossin, H; Li, Y; Bergoin, M				Wang, Yuan; Abd-Alla, Adly M. M.; Bossin, Herve; Li, Yi; Bergoin, Max			Analysis of the transcription strategy of the Junonia coenia densovirus (JcDNV) genome	VIRUS RESEARCH			English	Article						JcDNV; Transcription; Expression strategy; Leaky scanning mechanism	EXPRESSION STRATEGY; DENSONUCLEOSIS VIRUS; NUCLEOTIDE-SEQUENCE; ORGANIZATION; PROTEIN; UNIQUE; DNA	The Junonia coenia densovirus (JcDNV) has an ambisense genome with the structural (VP) and nonstructural (NS) genes located in the 5' half on opposite strands. Northern blot analysis of Ld652 cells and Spodoptera littoralis larvae transfected with plasmid pBRJ encompassing an infectious sequence of the JcDNV genome revealed three transcripts, an unspliced 2.5 kb VP mRNA encoding capsid proteins and two NS mRNAs, one unspliced 2.5 kb mRNA encoding NS3, the other of 1.7 kb resulting from the splicing out of the NS3 coding sequence and expressing NS1 and NS2. Mapping of the transcriptional start sites revealed that VP and NS transcripts start both at 32 nt downsream of the P9 and P93 TATA boxes, respectively. The VP mRNA has a very short (3 nt) 5' untranslated region whereas the NS mRNAs have 83 nt (unspliced) and 86 nt (Spliced) 5' UTR. The VP and NS transcripts co-terminate in the middle of their respective strand and possess an overlapping sequence of 61 nt at their 3' termini. Analysis of the in vivo and in vitro translation products of VP mRNA clearly showed that the 4 capsid proteins are generated by a leaky scanning mechanism. (C) 2013 Elsevier B.V. All rights reserved.	[Wang, Yuan; Li, Yi] Cent China Normal Univ, Coll Life Sci, Wuhan 430079, Peoples R China; [Abd-Alla, Adly M. M.] Natl Res Ctr, Pests & Plant Protect Dept, Cairo, Egypt; [Bossin, Herve] Inst Louis Malarde, Tahiti 98713, French Polynesi, France; [Li, Yi] Wuhan Bioengn Inst, Dept Bioengn, 1 Hanshi Rd, Wuhan 430415, Peoples R China; [Bergoin, Max] Univ Montpellier 2, Lab Pathol Comparee, F-34095 Montpellier, France	Li, Y (reprint author), Wuhan Bioengn Inst, Dept Bioengn, 1 Hanshi Rd, Wuhan 430415, Peoples R China.	johnli2668@hotmail.com	; BOSSIN, Herve/P-9934-2016	ABD-ALLA, Adly/0000-0001-7540-4462; BOSSIN, Herve/0000-0002-3655-0923	National Nature Science Foundation of ChinaNational Natural Science Foundation of China [30670081]	This work was supported by the grant from National Nature Science Foundation of China (30670081).		24	9	11	0	11	ELSEVIER	AMSTERDAM	RADARWEG 29, 1043 NX AMSTERDAM, NETHERLANDS	0168-1702	1872-7492		VIRUS RES	Virus Res.	JUN	2013	174	1-2					101	107		10.1016/j.virusres.2013.03.008			7	Virology	Virology	156AH	WOS:000319791700013	23524325				2020-06-27	
J	Li, X; Li, DP; Newman, J				Li, Xian; Li, Dongping; Newman, Joan			Parental Behavioral and Psychological Control and Problematic Internet Use Among Chinese Adolescents: The Mediating Role of Self-Control	CYBERPSYCHOLOGY BEHAVIOR AND SOCIAL NETWORKING			English	Article							ADDICTION; CONSTRUCT; HEALTH; USAGE	Previous research has reported contradictory effects of parental control on adolescents' problematic Internet use (PIU). To reconcile the discrepant findings, the current study examined the differential effects of parental behavioral control (solicitation and restriction) and psychological control (guilt induction, love withdrawal, and authority assertion) on adolescents' PIU. The mediating effect of self-control on the relationships between parental control and PIU was also examined. A total of 694 Chinese adolescents (M=13.67 years) completed questionnaire measures of parental behavioral control, psychological control, self-control, and PIU. After adjusting for age, gender, and family financial status, it was found that parental restriction (a form of behavioral control) was negatively associated with PIU, whereas love withdrawal (a form of psychological control) was positively associated with PIU. Increased self-control was associated with decreased PIU, and changes in self-control at least partially mediated the differential effects of parental behavioral and psychological control on PIU. Theoretical and practical implications of these findings are discussed.	[Li, Xian; Newman, Joan] SUNY Albany, Dept Educ & Counseling Psychol, Albany, NY 12222 USA; [Li, Dongping] Cent China Normal Univ, Sch Psychol, Wuhan 430079, Hubei, Peoples R China	Li, DP (reprint author), Cent China Normal Univ, Sch Psychol, Wuhan 430079, Hubei, Peoples R China.	lidongping83@126.com	Li, Xian/N-6086-2014	Li, Xian/0000-0002-5727-6716				42	42	47	1	38	MARY ANN LIEBERT, INC	NEW ROCHELLE	140 HUGUENOT STREET, 3RD FL, NEW ROCHELLE, NY 10801 USA	2152-2715	2152-2723		CYBERPSYCH BEH SOC N	Cyberpsychology Behav. Soc. Netw.	JUN	2013	16	6					442	447		10.1089/cyber.2012.0293			6	Psychology, Social	Psychology	161BB	WOS:000320164300007	23509987				2020-06-27	
